accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,acc_magnitude,gyro_magnitude,mean_acceleration,std_acceleration,variance_acceleration,signal_magnitude_area,tilt_angle_x,tilt_angle_y,activity,stability,risk_level,fall_detected,fall_type
0.1047,0.057,9.8866,0.3812,0.7739,-0.0784,9.8873,0.8662,3.3494,4.6225,21.3676,3.3494,0.6067,0.3303,Standing,Stable,LOW,0,No Fall
-0.0087,0.0008,9.7123,-0.288,0.3189,-0.1694,9.7123,0.4619,3.2348,4.5803,20.979,3.2406,-0.0511,0.0046,Sitting,Stable,LOW,0,No Fall
-0.0639,-0.1323,9.997,0.6059,-0.4129,0.6757,9.9981,0.9971,3.2669,4.759,22.6479,3.3977,-0.3662,-0.7582,Standing,Stable,LOW,0,No Fall
-3.7491,3.4364,8.7442,-8.227,5.1129,6.0994,10.1156,11.4467,2.8105,5.1195,26.2096,5.3099,-21.7543,19.8595,Standing,Unstable,HIGH,0,No Fall
0.0595,0.0853,9.8911,0.1687,0.0625,-0.0188,9.8916,0.1809,3.3453,4.6286,21.4237,3.3453,0.3445,0.4943,Standing,Stable,LOW,0,No Fall
-0.0094,0.0277,9.7973,-0.1901,-0.1741,-0.1969,9.7973,0.3243,3.2718,4.6142,21.2911,3.2781,-0.0552,0.1617,Sitting,Stable,LOW,0,No Fall
-2.8682,0.5953,9.9058,3.8654,-3.0166,-3.967,10.3298,6.307,2.5443,5.394,29.0951,4.4564,-16.1204,3.3035,Standing,Unstable,HIGH,0,No Fall
0.0275,-0.0484,9.8084,-0.2668,-0.1203,0.064,9.8086,0.2996,3.2625,4.6288,21.4255,3.2948,0.1607,-0.2828,Sitting,Stable,LOW,0,No Fall
-0.002,0.0552,9.8269,0.8185,0.0751,-0.1288,9.827,0.832,3.2934,4.6199,21.3438,3.2947,-0.0114,0.3221,Standing,Stable,LOW,0,No Fall
0.5171,0.1101,9.2543,-2.3202,-4.9091,3.4992,9.2694,6.4596,3.2939,4.2179,17.7911,3.2939,3.198,0.6809,Walking,Stable,LOW,0,No Fall
-1.9877,-1.2858,8.4971,5.3695,-1.7697,4.991,8.8207,7.5415,1.7412,4.7857,22.9034,3.9236,-13.0233,-8.382,Walking,Unstable,MEDIUM,0,No Fall
0.2076,0.6363,9.0843,1.0844,2.2182,0.8276,9.109,2.6041,3.3094,4.0872,16.7055,3.3094,1.3061,4.0055,Walking,Stable,LOW,0,No Fall
0.0612,0.0812,9.677,0.0536,0.2919,-0.3371,9.6776,0.4491,3.2731,4.5282,20.505,3.2731,0.3625,0.4806,Sitting,Stable,LOW,0,No Fall
1.0361,5.9615,1.0054,-19.7414,10.4261,-3.639,6.1338,22.6201,2.6677,2.3291,5.4247,2.6677,9.7252,76.386,Standing,Unstable,CRITICAL,1,Side Fall Right
0.0169,0.0252,9.8971,-0.786,-0.9789,0.4743,9.8972,1.342,3.3131,4.6556,21.675,3.3131,0.0979,0.1456,Standing,Stable,LOW,0,No Fall
-0.1022,0.208,9.8592,0.5792,0.1177,-0.1806,9.8619,0.618,3.3217,4.6245,21.3858,3.3898,-0.594,1.2085,Standing,Stable,LOW,0,No Fall
0.0845,0.0435,9.7803,-0.3076,-0.2999,-0.2659,9.7807,0.5053,3.3028,4.5803,20.9794,3.3028,0.4949,0.255,Sitting,Stable,LOW,0,No Fall
0.804,-0.349,9.9589,2.4304,-1.1439,-2.3795,9.9974,3.5885,3.4713,4.6115,21.2662,3.704,4.6125,-2.0006,Walking,Stable,LOW,0,No Fall
-0.03,0.5754,8.9347,-1.4109,4.3266,1.9102,8.9533,4.9355,3.16,4.0908,16.7346,3.1801,-0.1922,3.6849,Standing,Unstable,HIGH,0,No Fall
-0.0324,0.0137,9.8651,-0.1373,0.0596,0.2004,9.8651,0.2501,3.2821,4.6549,21.6681,3.3037,-0.1884,0.0794,Sitting,Stable,LOW,0,No Fall
-0.0682,-0.1174,9.6156,-0.7144,0.036,-0.4833,9.6166,0.8632,3.1433,4.5767,20.9457,3.2671,-0.4064,-0.6998,Standing,Stable,LOW,0,No Fall
0.6572,-0.0326,10.0914,6.6256,0.0914,-4.9371,10.1128,8.2633,3.572,4.6185,21.3307,3.5937,3.7258,-0.1849,Walking,Stable,LOW,0,No Fall
0.1476,0.1084,10.0129,0.1562,-0.2168,-0.135,10.0146,0.2994,3.423,4.6598,21.714,3.423,0.8446,0.62,Standing,Stable,LOW,0,No Fall
0.7493,0.1301,9.2472,9.2022,3.1933,-3.1954,9.2785,10.2513,3.3755,4.1596,17.3024,3.3755,4.632,0.8031,Walking,Stable,LOW,0,No Fall
0.0143,-0.0058,9.8408,0.1996,-0.0121,-0.2103,9.8408,0.2902,3.2831,4.637,21.5017,3.287,0.0835,-0.0337,Sitting,Stable,LOW,0,No Fall
0.0242,-0.097,9.8871,-0.2754,-0.9939,0.3769,9.8876,1.098,3.2714,4.6782,21.8859,3.3361,0.1402,-0.5618,Standing,Stable,LOW,0,No Fall
-0.0563,-0.0602,9.9967,-0.0596,-0.8975,0.2646,9.9971,0.9376,3.2934,4.7399,22.4671,3.3711,-0.3224,-0.3448,Standing,Stable,LOW,0,No Fall
-0.077,-0.056,9.9125,0.9128,-0.7646,0.1878,9.9129,1.2055,3.2598,4.7041,22.129,3.3485,-0.4449,-0.3239,Standing,Stable,LOW,0,No Fall
-0.0296,-0.0254,9.876,0.0851,0.1754,0.1347,9.8761,0.237,3.2737,4.6686,21.7956,3.3104,-0.172,-0.1472,Sitting,Stable,LOW,0,No Fall
0.038,-0.2174,9.642,-0.0449,0.2509,-0.0305,9.6445,0.2567,3.1542,4.5887,21.0564,3.2991,0.226,-1.2915,Standing,Stable,LOW,0,No Fall
-0.0116,-0.0523,9.831,0.2735,-0.1987,0.1159,9.8311,0.3574,3.2557,4.6495,21.6175,3.2983,-0.0678,-0.3049,Sitting,Stable,LOW,0,No Fall
0.0416,0.1076,9.7853,-0.2611,0.4897,-0.3924,9.786,0.6797,3.3115,4.5777,20.9558,3.3115,0.2437,0.6301,Standing,Stable,LOW,0,No Fall
-0.039,0.0554,9.931,0.3198,0.6071,0.0963,9.9312,0.6929,3.3158,4.6778,21.8818,3.3418,-0.2248,0.3195,Standing,Stable,LOW,0,No Fall
6.0712,-0.3604,1.2207,-4.0672,-0.8834,6.4494,6.2031,7.6758,2.3105,2.7364,7.488,2.5508,78.1597,-3.3308,Standing,Unstable,CRITICAL,1,Forward Fall
0.0277,0.0799,9.7231,0.101,-0.7148,0.0188,9.7235,0.7221,3.2769,4.5582,20.7774,3.2769,0.163,0.4711,Standing,Stable,LOW,0,No Fall
0.4199,0.1225,9.5829,-1.5919,-2.8087,2.5976,9.5929,4.1437,3.3751,4.3913,19.2833,3.3751,2.5085,0.7317,Walking,Stable,LOW,0,No Fall
0.06,-0.0328,9.7162,0.1073,0.2371,0.1438,9.7165,0.2974,3.2478,4.574,20.9218,3.2697,0.3539,-0.1937,Sitting,Stable,LOW,0,No Fall
0.0304,0.0656,9.6998,-0.1005,0.0562,-0.1851,9.7001,0.218,3.2652,4.5499,20.702,3.2652,0.1793,0.3872,Sitting,Stable,LOW,0,No Fall
0.2958,0.1096,10.0095,6.2975,2.6103,1.1869,10.0144,6.9196,3.4716,4.6236,21.3773,3.4716,1.6928,0.6273,Walking,Stable,LOW,0,No Fall
0.6949,0.0474,9.2918,-4.4845,-6.0821,-3.8958,9.3179,8.5017,3.3447,4.2135,17.754,3.3447,4.2768,0.2915,Walking,Stable,LOW,0,No Fall
-0.7257,-0.4972,9.3842,-0.8228,-6.7028,2.2825,9.4253,7.1284,2.7204,4.7129,22.2115,3.5357,-4.4159,-3.0237,Standing,Unstable,HIGH,0,No Fall
2.1751,-1.5273,9.8496,-0.8403,5.3316,2.9378,10.2019,6.1451,3.4991,4.738,22.4488,4.5173,12.3104,-8.6099,Walking,Unstable,MEDIUM,0,No Fall
0.6142,0.1076,9.467,-0.3006,2.8444,1.1558,9.4875,3.085,3.3962,4.2976,18.4696,3.3962,3.7118,0.6497,Walking,Stable,LOW,0,No Fall
0.0619,0.0011,9.8247,0.3404,0.0482,0.5203,9.8249,0.6237,3.2959,4.6166,21.3133,3.2959,0.3611,0.0062,Sitting,Stable,LOW,0,No Fall
0.0906,0.0312,9.8263,0.18,-0.1245,0.0956,9.8268,0.2389,3.316,4.6035,21.1925,3.316,0.5281,0.1818,Sitting,Stable,LOW,0,No Fall
0.0828,-0.0927,9.9546,-0.2537,0.1564,-0.4202,9.9553,0.5151,3.3149,4.6955,22.0476,3.3767,0.4768,-0.5334,Standing,Stable,LOW,0,No Fall
0.3199,-0.1776,9.5973,5.0918,-5.0745,-2.2126,9.6043,7.5215,3.2465,4.4953,20.2073,3.3649,1.9086,-1.0593,Walking,Stable,LOW,0,No Fall
0.0361,-0.0186,9.9382,-0.0799,0.0449,0.1865,9.9382,0.2078,3.3185,4.6808,21.9101,3.331,0.2082,-0.1075,Sitting,Stable,LOW,0,No Fall
-0.1526,0.1263,9.7338,1.5349,-0.3385,0.0554,9.7358,1.5728,3.2358,4.5962,21.1247,3.3375,-0.8979,0.7431,Standing,Stable,LOW,0,No Fall
0.2062,0.1208,9.9229,0.3555,0.467,-0.1654,9.9258,0.6098,3.4166,4.6008,21.1669,3.4166,1.1901,0.6975,Standing,Stable,LOW,0,No Fall
-0.017,-0.0453,9.8836,0.5732,0.053,0.4433,9.8837,0.7265,3.2737,4.6739,21.845,3.3153,-0.0987,-0.2627,Standing,Stable,LOW,0,No Fall
-0.0717,-0.1867,9.7901,-0.073,0.9081,0.1892,9.7921,0.9305,3.1772,4.6762,21.867,3.3495,-0.4194,-1.0922,Standing,Stable,LOW,0,No Fall
-1.5484,3.8082,9.8547,3.4926,-1.3589,-3.8378,10.6778,5.3641,4.0382,4.6581,21.6982,5.0704,-8.3378,20.8943,Walking,Unstable,MEDIUM,0,No Fall
1.1596,0.4858,9.3289,-3.9187,0.4931,-3.5369,9.4132,5.3018,3.6581,4.0193,16.1546,3.6581,7.0762,2.9583,Walking,Stable,LOW,0,No Fall
0.0516,-0.0097,9.7705,0.0804,-0.0384,0.2781,9.7706,0.292,3.2708,4.596,21.1236,3.2773,0.3029,-0.0572,Sitting,Stable,LOW,0,No Fall
0.0206,-0.0378,9.4554,-0.0965,0.5401,0.2334,9.4555,0.5963,3.1461,4.4615,19.9048,3.1713,0.1246,-0.2293,Standing,Stable,LOW,0,No Fall
-0.0499,0.0151,9.8613,0.2454,-0.02,-0.0407,9.8614,0.2495,3.2755,4.6569,21.6871,3.3088,-0.29,0.0877,Sitting,Stable,LOW,0,No Fall
0.0178,-0.0111,9.7328,-0.1846,-0.0608,0.3136,9.7328,0.3689,3.2465,4.5865,21.0361,3.2539,0.1045,-0.0651,Sitting,Stable,LOW,0,No Fall
0.3159,0.0965,9.5356,-3.9586,-6.1699,-2.0533,9.5413,7.6128,3.316,4.3988,19.3497,3.316,1.8972,0.5795,Walking,Stable,LOW,0,No Fall
0.5865,0.1218,9.7458,0.3386,-0.3834,-1.208,9.7642,1.3119,3.4847,4.4313,19.6368,3.4847,3.4435,0.7149,Walking,Stable,LOW,0,No Fall
0.0397,-0.0627,9.8235,-0.2713,0.0933,-0.0071,9.8238,0.287,3.2668,4.6364,21.4966,3.3086,0.2316,-0.3658,Sitting,Stable,LOW,0,No Fall
-0.0735,-0.081,9.8241,0.6892,-0.6095,0.0185,9.8247,0.9202,3.2232,4.6675,21.7858,3.3262,-0.4284,-0.4725,Standing,Stable,LOW,0,No Fall
0.5618,0.0082,9.2103,0.3015,-3.7525,-5.8427,9.2275,6.9505,3.2601,4.2135,17.7537,3.2601,3.4902,0.0512,Walking,Stable,LOW,0,No Fall
-0.0224,0.1005,9.9416,-0.2069,-0.1422,0.0148,9.9421,0.2514,3.3399,4.6684,21.7937,3.3548,-0.1292,0.5792,Sitting,Stable,LOW,0,No Fall
-0.9709,-0.0883,9.0486,3.0124,-3.5452,-1.2761,9.101,4.824,2.6631,4.5296,20.5169,3.3693,-6.1238,-0.5561,Standing,Unstable,HIGH,0,No Fall
-0.1446,0.0095,9.7567,0.3068,0.1905,-0.0096,9.7578,0.3613,3.2072,4.6316,21.4522,3.3036,-0.8492,0.0558,Standing,Stable,LOW,0,No Fall
0.4786,-0.084,9.5292,3.0845,-3.4071,-0.0108,9.5416,4.5959,3.3079,4.4051,19.4046,3.3639,2.8753,-0.5042,Walking,Stable,LOW,0,No Fall
3.1189,-1.0363,7.7185,1.2039,2.1754,5.4737,8.3891,6.0119,3.267,3.5756,12.7852,3.9579,21.8259,-7.0958,Walking,Unstable,MEDIUM,0,No Fall
0.0765,-0.0192,9.6537,0.0706,0.5895,0.1969,9.654,0.6256,3.237,4.5374,20.5885,3.2498,0.4543,-0.1138,Standing,Stable,LOW,0,No Fall
-0.3983,0.7251,9.0814,-2.5786,1.4899,1.9023,9.119,3.5338,3.1361,4.2289,17.8838,3.4016,-2.5035,4.5609,Standing,Unstable,HIGH,0,No Fall
0.1031,-0.0534,9.8019,0.2824,-0.0159,0.0905,9.8026,0.297,3.2839,4.6094,21.2465,3.3195,0.6028,-0.312,Sitting,Stable,LOW,0,No Fall
0.1282,0.2071,9.4345,3.4501,4.1559,5.1791,9.4376,7.4831,3.2566,4.3686,19.0844,3.2566,0.7781,1.2573,Walking,Stable,LOW,0,No Fall
0.8888,-0.6063,9.2369,-1.7724,1.0108,5.2704,9.2994,5.6516,3.1731,4.331,18.7575,3.5773,5.4843,-3.7384,Walking,Unstable,MEDIUM,0,No Fall
0.961,0.0705,8.7574,-2.1274,4.5395,-0.0457,8.8102,5.0135,3.2629,3.9021,15.2264,3.2629,6.2621,0.4584,Walking,Stable,LOW,0,No Fall
0.0841,0.0547,9.7713,-0.2201,-0.2351,-0.2767,9.7718,0.4246,3.3034,4.5736,20.9175,3.3034,0.4929,0.3206,Standing,Stable,LOW,0,No Fall
0.1217,0.1521,9.9198,-0.259,0.2422,-0.0073,9.9217,0.3547,3.3979,4.6117,21.2678,3.3979,0.7029,0.8786,Standing,Stable,LOW,0,No Fall
-0.1179,0.1188,9.7442,0.1207,0.17,-0.0777,9.7457,0.2225,3.2484,4.5943,21.1075,3.327,-0.6932,0.6983,Standing,Stable,LOW,0,No Fall
-0.0255,0.0389,9.9101,0.2025,-0.3872,0.0252,9.9102,0.4377,3.3078,4.6686,21.7955,3.3248,-0.1472,0.2248,Sitting,Stable,LOW,0,No Fall
0.0257,0.009,9.8281,0.0978,0.1269,0.2219,9.8281,0.2738,3.2876,4.6248,21.389,3.2876,0.1498,0.0523,Sitting,Stable,LOW,0,No Fall
0.0136,0.0325,9.7227,0.03,-0.341,-0.4554,9.7228,0.5697,3.2563,4.5725,20.9073,3.2563,0.0803,0.1916,Sitting,Stable,LOW,0,No Fall
0.5885,0.0841,9.4344,-3.299,-0.7765,0.8434,9.4531,3.4925,3.369,4.2938,18.4367,3.369,3.5694,0.51,Walking,Stable,LOW,0,No Fall
0.5686,0.1792,9.811,-1.8436,2.3078,-0.773,9.8291,3.0533,3.5196,4.4515,19.8162,3.5196,3.3163,1.0449,Walking,Stable,LOW,0,No Fall
0.0184,0.0919,9.7821,-0.0699,-0.0039,-0.0606,9.7826,0.0926,3.2975,4.5854,21.0263,3.2975,0.1076,0.5383,Sitting,Stable,LOW,0,No Fall
-0.1054,-0.1068,9.914,1.0264,-0.0627,-0.0506,9.9152,1.0295,3.234,4.7235,22.3117,3.3754,-0.6089,-0.6171,Standing,Stable,LOW,0,No Fall
0.5245,0.3905,9.1754,0.8343,3.4132,1.0022,9.1987,3.6538,3.3635,4.11,16.8924,3.3635,3.2688,2.4328,Walking,Stable,LOW,0,No Fall
-0.4461,0.2695,9.2711,-6.4072,1.7892,2.7473,9.2857,7.1973,3.0315,4.4217,19.5517,3.3289,-2.7538,1.6629,Walking,Stable,LOW,0,No Fall
1.0643,0.4287,10.074,2.5974,0.264,-3.2039,10.1391,4.133,3.8557,4.4047,19.4011,3.8557,6.0254,2.4235,Walking,Stable,LOW,0,No Fall
-0.0128,-0.1201,9.8339,0.0287,0.2958,0.1222,9.8347,0.3214,3.2337,4.6673,21.7838,3.3223,-0.0747,-0.6999,Sitting,Stable,LOW,0,No Fall
-0.0106,-0.0184,9.7472,-1.3247,-0.1321,-0.6204,9.7473,1.4687,3.2394,4.6017,21.1759,3.2587,-0.062,-0.1084,Standing,Stable,LOW,0,No Fall
-0.0752,0.038,9.8066,-0.2915,-0.0618,-0.1504,9.807,0.3338,3.2565,4.6319,21.4543,3.3066,-0.4396,0.222,Sitting,Stable,LOW,0,No Fall
-0.1563,0.1288,9.444,2.3497,0.7462,-1.5039,9.4461,2.8878,3.1388,4.4599,19.891,3.243,-0.9481,0.781,Walking,Stable,LOW,0,No Fall
0.0052,-0.1081,9.7985,0.2152,-0.0798,-0.1306,9.7991,0.2641,3.2319,4.6436,21.5626,3.3039,0.0303,-0.6321,Sitting,Stable,LOW,0,No Fall
0.0831,-0.0181,9.8926,0.9188,0.5527,-0.1627,9.893,1.0845,3.3192,4.6483,21.6067,3.3313,0.4815,-0.1051,Standing,Stable,LOW,0,No Fall
0.7897,-1.1295,8.5042,2.0569,-4.9938,-8.8366,8.6152,10.3564,2.7215,4.1634,17.334,3.4745,5.2596,-7.5338,Walking,Unstable,MEDIUM,0,No Fall
0.1521,-0.0491,9.8614,-0.101,0.7358,0.3471,9.8627,0.8199,3.3215,4.6252,21.3921,3.3542,0.8839,-0.2852,Standing,Stable,LOW,0,No Fall
0.0207,0.0759,9.8458,0.382,0.035,-0.2234,9.8461,0.4439,3.3141,4.6186,21.3318,3.3141,0.1203,0.4416,Standing,Stable,LOW,0,No Fall
-0.0017,-0.0104,9.7897,-0.3764,-0.1097,0.0186,9.7897,0.3925,3.2592,4.6178,21.3237,3.2673,-0.0097,-0.0609,Sitting,Stable,LOW,0,No Fall
-0.098,0.0366,9.8684,0.2575,0.0942,0.1691,9.869,0.3221,3.269,4.6668,21.7791,3.3343,-0.5688,0.2127,Sitting,Stable,LOW,0,No Fall
-0.0944,-0.1095,9.7681,0.8601,0.3168,0.1466,9.7692,0.9282,3.1881,4.6528,21.6484,3.324,-0.5536,-0.642,Standing,Stable,LOW,0,No Fall
-3.1386,-1.2864,7.715,7.0275,9.5139,3.1183,8.4278,12.232,1.0967,4.7406,22.4731,4.0467,-21.8645,-8.7797,Walking,Unstable,MEDIUM,0,No Fall
0.4114,-0.2036,9.1625,-1.5055,0.1735,-0.3227,9.1739,1.5495,3.1234,4.2776,18.2981,3.2591,2.57,-1.2718,Walking,Stable,LOW,0,No Fall
-0.0151,-0.0714,9.9332,-0.71,-0.9773,0.3817,9.9335,1.2669,3.2823,4.703,22.1182,3.3399,-0.0869,-0.4117,Standing,Stable,LOW,0,No Fall
-0.0013,0.014,9.7352,0.0848,-0.0948,-0.0029,9.7352,0.1272,3.2493,4.5862,21.0337,3.2502,-0.0078,0.0824,Sitting,Stable,LOW,0,No Fall
0.1429,-5.5786,2.3812,7.3639,-16.0736,-6.2985,6.0673,18.7686,-1.0182,3.3517,11.2338,2.7009,1.3492,-66.8482,Standing,Unstable,CRITICAL,1,Side Fall Left
-0.0548,-0.0018,9.7669,0.2142,-0.095,-0.4573,9.7671,0.5139,3.2368,4.6176,21.3218,3.2745,-0.3215,-0.0106,Sitting,Stable,LOW,0,No Fall
5.4463,0.4239,1.2433,-11.2677,-11.9393,1.0006,5.6025,16.4471,2.3712,2.2001,4.8403,2.3712,76.4402,4.3389,Standing,Unstable,CRITICAL,1,Forward Fall
0.0638,0.0501,9.5839,-0.3256,-0.4727,-0.1863,9.5842,0.6034,3.2326,4.491,20.1694,3.2326,0.3814,0.2994,Standing,Stable,LOW,0,No Fall
-0.0631,-0.0433,9.8049,0.0988,0.1923,-0.3649,9.8052,0.4242,3.2329,4.6471,21.5959,3.3037,-0.3686,-0.2527,Sitting,Stable,LOW,0,No Fall
0.1037,-0.046,9.5976,-0.0572,0.2202,0.3917,9.5982,0.4529,3.2184,4.5111,20.3504,3.2491,0.6191,-0.2744,Sitting,Stable,LOW,0,No Fall
-0.0465,-0.0106,10.1173,-0.9018,0.1522,0.1403,10.1174,0.9252,3.3534,4.7828,22.8755,3.3915,-0.2635,-0.06,Standing,Stable,LOW,0,No Fall
0.4621,-0.5875,9.4077,-1.716,3.1079,-0.924,9.4373,3.6684,3.0941,4.4849,20.1142,3.4857,2.8065,-3.569,Standing,Unstable,HIGH,0,No Fall
0.632,0.0927,9.8941,-0.1799,-6.2056,2.5238,9.9147,6.7016,3.5396,4.4987,20.2384,3.5396,3.6546,0.5356,Walking,Stable,LOW,0,No Fall
0.032,-0.0363,9.8192,-0.4839,0.5432,-0.0539,9.8194,0.7295,3.2717,4.6299,21.4362,3.2958,0.1867,-0.2116,Sitting,Stable,LOW,0,No Fall
-4.9448,-0.3843,3.2807,4.2002,1.7937,-0.0618,5.9466,4.5676,-0.6828,3.3647,11.3212,2.8699,-56.2569,-3.7051,Walking,Unstable,CRITICAL,1,Backward Fall
-0.0512,-0.0397,9.7118,-0.17,0.1445,-0.1725,9.712,0.282,3.207,4.5996,21.1565,3.2676,-0.3018,-0.2343,Sitting,Stable,LOW,0,No Fall
4.9795,1.0201,9.7592,2.9396,7.2856,-3.472,11.0035,8.5893,5.2529,3.5729,12.7658,5.2529,26.9065,5.3196,Walking,Unstable,MEDIUM,0,No Fall
0.1209,-0.144,9.8217,0.0871,-0.3715,0.0939,9.8235,0.393,3.2662,4.6367,21.4987,3.3622,0.7053,-0.8397,Standing,Stable,LOW,0,No Fall
0.0962,-0.1127,10.0531,0.4708,1.0351,0.2016,10.0542,1.1548,3.3455,4.7438,22.5033,3.4207,0.5481,-0.6425,Standing,Stable,LOW,0,No Fall
-0.0358,0.0168,9.7621,0.1257,-0.2332,-0.0143,9.7622,0.2653,3.2477,4.6064,21.2192,3.2716,-0.2101,0.0986,Sitting,Stable,LOW,0,No Fall
0.6493,0.0152,8.9426,-2.6514,-1.6425,-1.3955,8.9661,3.4169,3.2024,4.0672,16.5421,3.2024,4.1526,0.0974,Walking,Stable,LOW,0,No Fall
0.0575,0.014,9.6818,0.0516,0.2962,-0.0957,9.682,0.3156,3.2511,4.5472,20.6773,3.2511,0.3404,0.0828,Sitting,Stable,LOW,0,No Fall
0.0339,0.0203,9.9041,-0.0373,0.4104,0.1636,9.9041,0.4434,3.3194,4.656,21.6788,3.3194,0.1961,0.1175,Sitting,Stable,LOW,0,No Fall
-0.0767,-0.1034,9.8629,-1.0429,-0.4173,0.4671,9.8637,1.2165,3.2276,4.6919,22.0135,3.3477,-0.4455,-0.6007,Standing,Stable,LOW,0,No Fall
-0.0482,0.0468,9.7304,-0.0427,0.1121,-0.1231,9.7306,0.1719,3.243,4.5874,21.0446,3.2751,-0.2839,0.2755,Sitting,Stable,LOW,0,No Fall
0.5664,0.3254,8.7743,-1.5017,0.6472,-2.1059,8.7986,2.6662,3.222,3.9273,15.4235,3.222,3.6909,2.1195,Walking,Stable,LOW,0,No Fall
-0.1578,-0.1973,9.5647,1.6115,2.5833,0.2218,9.568,3.0528,3.0699,4.5926,21.0917,3.3066,-0.9453,-1.1814,Walking,Stable,LOW,0,No Fall
0.3549,-0.0521,9.441,0.6982,-2.304,-0.7875,9.4478,2.533,3.2479,4.3823,19.2048,3.2827,2.153,-0.3162,Walking,Stable,LOW,0,No Fall
0.1293,-3.3821,8.9975,-5.82,5.8985,-1.2349,9.6131,8.3779,1.9149,5.2093,27.1369,4.1697,0.7708,-20.5991,Walking,Unstable,MEDIUM,0,No Fall
0.1271,0.0631,9.8264,-0.7957,0.973,-0.1865,9.8274,1.2706,3.3388,4.5875,21.0448,3.3388,0.7409,0.3678,Standing,Stable,LOW,0,No Fall
1.2563,1.9603,9.5593,3.7793,-0.4922,-1.0849,9.8387,3.9626,4.2586,3.7591,14.131,4.2586,7.3359,11.4928,Standing,Unstable,HIGH,0,No Fall
0.5484,0.015,10.3635,-3.4733,3.5073,1.0344,10.378,5.0433,3.6423,4.7576,22.6347,3.6423,3.0291,0.0829,Walking,Stable,LOW,0,No Fall
0.6044,-0.0587,9.6021,-0.6411,1.7615,1.6261,9.6213,2.4816,3.3826,4.4062,19.4144,3.4218,3.6018,-0.3497,Walking,Stable,LOW,0,No Fall
0.1993,0.3988,9.4108,1.5526,2.1596,0.7348,9.4213,2.7594,3.3363,4.2961,18.4562,3.3363,1.2122,2.4262,Walking,Stable,LOW,0,No Fall
0.0706,-0.0275,9.6643,-0.0657,-0.0884,-0.0672,9.6646,0.129,3.2358,4.5458,20.6645,3.2541,0.4185,-0.1633,Sitting,Stable,LOW,0,No Fall
0.4329,-0.0729,9.1057,-1.6386,-6.6074,-1.4503,9.1163,6.9603,3.1552,4.2127,17.7467,3.2038,2.7218,-0.4582,Walking,Stable,LOW,0,No Fall
0.0629,-0.1226,10.0125,1.1026,0.3546,0.5974,10.0135,1.3032,3.3176,4.7346,22.4169,3.3994,0.3597,-0.7018,Standing,Stable,LOW,0,No Fall
0.9417,0.1449,8.9567,2.7614,-1.6515,-0.7951,9.0072,3.3143,3.3478,3.9794,15.8357,3.3478,6.0011,0.922,Walking,Stable,LOW,0,No Fall
0.5525,0.2589,9.2526,-0.1495,2.9718,3.5456,9.2727,4.6287,3.3547,4.1722,17.407,3.3547,3.4162,1.6001,Walking,Stable,LOW,0,No Fall
1.2443,0.2082,9.794,6.9355,-2.3479,1.2594,9.8749,7.4297,3.7488,4.2955,18.4509,3.7488,7.2386,1.2084,Walking,Stable,LOW,0,No Fall
0.102,-0.1349,9.5075,1.322,3.93,1.0351,9.509,4.2737,3.1582,4.4907,20.166,3.2481,0.6146,-0.8126,Walking,Stable,LOW,0,No Fall
0.6054,0.5363,9.558,-1.3408,1.5736,0.397,9.5921,2.1051,3.5665,4.2367,17.9495,3.5665,3.6184,3.2048,Walking,Stable,LOW,0,No Fall
-0.0101,-0.0544,9.9243,-0.4714,0.2734,-0.0444,9.9244,0.5467,3.2866,4.6936,22.0296,3.3296,-0.0582,-0.314,Standing,Stable,LOW,0,No Fall
0.0423,0.1479,10.3011,-5.4487,-0.2016,2.2465,10.3023,5.8971,3.4971,4.8113,23.1491,3.4971,0.2355,0.8227,Walking,Stable,LOW,0,No Fall
-0.3315,0.2496,9.2334,1.0846,-0.103,4.5567,9.2427,4.6851,3.0505,4.3784,19.1705,3.2715,-2.0553,1.5472,Walking,Stable,LOW,0,No Fall
-6.2991,0.4311,4.1194,-13.6317,1.8971,-4.6339,7.5388,14.5223,-0.5828,4.3133,18.6049,3.6165,-56.6731,3.2781,Standing,Unstable,CRITICAL,1,Backward Fall
0.6491,0.1048,9.2755,1.7076,6.3152,-0.3818,9.2988,6.5531,3.3431,4.2007,17.6459,3.3431,4.0025,0.6457,Walking,Stable,LOW,0,No Fall
0.0696,0.0588,9.8186,-0.2406,-0.0013,0.3125,9.819,0.3944,3.3157,4.5983,21.144,3.3157,0.4063,0.3429,Sitting,Stable,LOW,0,No Fall
-0.0625,0.0302,9.8706,-0.0904,-0.094,0.0532,9.8708,0.1409,3.2794,4.6608,21.7231,3.3211,-0.3629,0.1754,Sitting,Stable,LOW,0,No Fall
0.21,-0.0247,9.757,-0.3885,0.4465,-0.0544,9.7593,0.5944,3.3141,4.5568,20.7647,3.3306,1.2328,-0.145,Standing,Stable,LOW,0,No Fall
0.2727,0.4303,9.9969,-2.1015,-6.5329,2.015,10.0098,7.1523,3.5666,4.5473,20.678,3.5666,1.5612,2.4639,Walking,Stable,LOW,0,No Fall
-0.1895,0.3231,9.0761,2.5577,0.05,-1.9079,9.0838,3.1913,3.0699,4.2522,18.081,3.1963,-1.1956,2.0387,Walking,Stable,LOW,0,No Fall
